,ra,dec
974,146.22150492,24.74626006
975,146.26106914,26.6573403
976,145.15848225,27.54087475
977,145.10719735,22.84378928
978,140.95147543,28.56466178
979,143.09740621,22.84831074
980,141.00101346,26.65403145
981,145.12674034,24.7570351
982,140.06093554,25.58331569
983,146.19804431,23.70106431
984,144.17705653,25.62891017
985,141.06466783,23.69253391
986,144.17449233,24.76248421
987,178.00133276,55.45463465
988,179.56222912,53.5598848
989,181.26352545,55.47348829
990,178.20053259,51.62703636
991,176.53029926,52.45081845
992,176.60542195,51.58571498
993,178.10704898,53.54035457
994,176.43502195,53.49718936
995,179.52650586,55.47501885
996,178.05816401,54.40637121
997,181.22205293,53.55592601
998,188.79865299,58.76684792
999,190.56391463,60.73250918
1000,192.33295888,60.75716847
1001,188.53336373,60.67652364
1002,173.76639294,67.8442391
1003,176.40127904,67.92271935
1004,178.70220296,67.95743837
1005,174.23684149,65.93872981
1006,173.22170492,69.74861224
1007,176.66586719,66.01119
1008,178.79273776,66.04097169
1009,120.65352195,23.7107229
1010,121.73117847,23.71210173
1011,121.73842295,26.6766024
1012,120.63667689,26.67585445
1013,120.65735504,22.84425696
1014,118.62407771,23.68735427
1015,118.64352823,22.82124919
1016,119.69545804,24.75172907
1017,118.59997104,24.73502495
1018,121.73345368,24.75902928
1019,121.72905046,22.84561544
1020,121.7355228,25.62546787
1021,122.68575329,24.75410466
1022,119.71916236,22.8377816
1023,120.64771479,24.76076262
1024,122.70630301,26.67157618
1025,135.60993102,24.76393353
1026,137.62881521,22.84335906
1027,133.5860125,23.69120569
1028,137.63742499,23.70978099
1029,134.64462863,25.62155296
1030,135.61541223,23.71391841
1031,136.69305506,23.71493999
1032,136.695648,24.76185328
1033,136.69063802,22.84845671
1034,137.6571164,25.62302036
1035,135.61897581,22.84745324
1036,134.6710137,23.70767637
1037,137.64789571,24.75661143
1038,146.24187679,25.61277924
1039,143.09657399,23.71489926
1040,145.13862453,25.62362776
1041,144.17159799,22.84924187
1042,146.26357824,26.65762027
1043,145.11858392,23.71040687
1044,144.1770352,24.76265102
1045,145.12926074,24.75723352
1046,146.22405944,24.74649581
1047,145.15083289,26.67468557
1048,144.17417782,23.71573434
1049,142.1521794,23.70882303
1050,138.53506232,16.51542037
1051,138.53379917,15.64891432
1052,139.44326614,17.55907006
1053,138.53627047,17.56233372
1054,136.61039777,15.64381386
1055,135.56791026,16.49841078
1056,136.60412258,16.51023264
1057,137.5059951,16.51443856
1058,137.50823095,15.64795493
1059,135.58090451,15.63221736
1060,135.53635786,18.41236886
1061,130.45600748,15.64666686
1062,132.39639123,18.42459377
1063,131.48381604,17.56124667
1064,129.54267151,17.55640723
1065,131.48487645,18.4277334
1066,131.48275294,16.51431573
1067,128.52856105,15.63058613
1068,132.39083472,17.55814076
1069,128.51542968,16.4967962
1070,130.45363825,16.51315329
1071,129.55809642,15.64235931
1072,131.48162156,15.64780348
1073,130.44969371,17.56321329
1074,129.55169139,16.50879489
1075,132.40378689,19.47569006
1076,132.37950693,15.64479624
1077,129.08937215,10.36117543
1078,128.08975596,9.31301215
1079,127.21692104,8.44392826
1080,127.21343444,9.31043308
1081,127.20801935,10.35808039
1082,128.09108406,8.44648652
1083,126.206532,9.3025941
1084,126.21457595,8.43630948
1085,128.08713221,10.36308695
1086,190.54952936,37.2378091
1087,194.00946664,39.14752817
1088,194.06103053,41.06477895
1089,192.90286169,40.02593053
1090,188.00012233,41.00179586
1091,190.53144776,38.10416586
1092,189.22507445,39.12599583
1093,192.87634561,37.24601411
1094,191.62272371,39.16356658
1095,189.14531709,41.03934786
1096,194.03205616,40.01384745
1097,191.6078501,41.07874543
1098,189.26928042,38.0786266
1099,191.63563021,37.24699069
1100,189.30469231,37.21275386
1101,191.63044652,38.11349466
1102,188.1719577,38.04517014
1103,190.46073511,41.06658498
1104,189.18505646,39.99181128
1105,190.48495241,40.01798415
1106,192.89429629,39.15946285
1107,193.96240977,37.2344458
1108,192.91390718,41.07707751
1109,190.50753066,39.15168297
1110,193.98347932,38.1007952
1111,192.8845423,38.1125221
1112,195.29109731,39.12361046
1113,191.61426696,40.03003868
1114,195.85040673,73.09218532
1115,188.53401157,60.67852619
1116,188.79956368,58.76886695
1117,190.56459192,60.73458328
1118,188.68334112,59.63317308
1119,192.33366691,60.75928921
1120,188.2420921,62.58792528
1121,182.72611256,54.40448952
1122,178.00128062,55.45632187
1123,176.6060448,51.58730286
1124,179.5809461,52.51158415
1125,178.16058553,52.49484135
1126,179.56261411,53.56162224
1127,181.20215577,52.51082668
1128,176.53077755,52.45241381
1129,182.78877039,55.45506149
1130,179.59406923,51.64505775
1131,178.20120487,51.62868873
1132,181.22244885,53.55773958
1133,181.2403196,54.42419767
1134,176.43532126,53.49879408
1135,179.52653707,55.47676646
1136,176.34962219,54.36369162
1137,179.54429361,54.42808121
1138,178.05833483,54.40804873
1139,176.2543134,55.41025052
1140,182.67762294,53.53845661
1141,178.10735736,53.54203961
1142,181.26359252,55.47530683
1143,181.3326448,67.95426176
1144,174.0369755,66.80229825
1145,173.22432967,69.74965459
1146,172.13693457,65.84493547
1147,176.66983291,66.01226649
1148,173.76982276,67.84528878
1149,176.40470912,67.92380888
1150,178.70558012,67.95857458
1151,176.08640276,69.83581261
1152,178.75840432,66.90858431
1153,178.79664591,66.04213197
1154,173.52514644,68.70700309
1155,171.49864067,67.74073686
1156,176.55629747,66.87764669
1157,178.59544521,69.87359556
1158,174.24086899,65.93975961
1159,181.33270808,67.95428794
1160,178.79662128,66.04211923
1161,176.40466562,67.92380767
1162,178.70553979,67.95860258
1163,176.26380263,68.78884401
1164,176.08638963,69.83582693
1165,178.59534839,69.87358978
1166,171.49864986,67.74074501
1167,173.76968759,67.84526942
1168,181.38560267,68.82064766
1169,174.24081751,65.93979919
1170,181.45652894,69.87164546
1171,176.6697964,66.01228948
1172,174.03690746,66.80231934
1173,176.55620246,66.87765315
1174,178.75832435,66.90859439
1175,173.2242563,69.74963555
1176,170.44344129,58.99926246
1177,168.77176518,58.92800988
1178,172.44204567,58.00443156
1179,174.05045737,59.0762222
1180,172.29945354,59.9183235
1181,172.57120058,56.09151807
1182,169.25080396,55.97957607
1183,175.87090484,55.24413534
1184,177.64785978,59.05206026
1185,172.62246994,55.22549556
1186,170.8870704,55.17816612
1187,174.02473678,59.94267009
1188,177.50922726,57.13577304
1189,168.94311614,57.88443114
1190,169.08844301,57.02172469
1191,172.36874885,59.05251588
1192,174.0975866,57.16113113
1193,177.71585093,59.91793508
1194,177.56956849,58.00168156
1195,179.33839543,57.08874235
1196,172.50388697,57.13856508
1197,174.07425205,58.02756498
1198,175.96610094,59.0750599
1199,169.37809209,55.11631555
1200,170.56606603,57.95322093
1201,174.13844579,55.24462027
1202,175.99039727,59.94153549
1203,177.44082084,56.08949021
1204,170.3224996,59.86354145
1205,175.89084686,56.11063202
1206,179.44361773,57.95340295
1207,174.12128321,56.11110532
1208,175.93747847,58.02396891
1209,170.67365286,57.08878363
1210,175.91561425,57.15751715
1211,179.57728354,58.99616044
1212,170.79327121,56.04288075
1213,165.3277325,55.40925672
1214,163.94498273,54.30215596
1215,164.19283,52.39568073
1216,171.75319318,53.53995735
1217,165.51102311,53.49791229
1218,168.63809407,53.56193503
1219,167.23732491,52.49462374
1220,165.68379677,51.58651068
1221,170.29795237,53.55867788
1222,167.27880709,51.62852268
1223,170.33686884,55.47626157
1224,168.65757628,52.51191648
1225,165.60759344,52.45154776
1226,173.61289368,55.40798563
1227,168.59974722,55.47703709
1228,164.06187948,53.43867498
1229,170.31483949,54.42514216
1230,167.13294331,54.40776682
1231,167.18298535,53.54178177
1232,168.57885754,56.34349552
1233,163.80960971,55.34665026
1234,171.86205524,55.45661314
1235,168.61873026,54.42835999
1236,165.42430215,54.36274938
1237,173.5076667,54.36464311
1238,164.29602025,51.53178674
1239,170.2632138,51.64526456
1240,171.65604539,51.62741051
1241,168.67165413,51.64543929
1242,170.27880475,52.51176457
1243,173.42423686,53.49953893
1244,171.69907264,52.49351915
1245,167.07467919,55.45599328
1246,171.80067169,54.40601353
1247,163.40134344,44.40104114
1248,164.7607815,45.30038639
1249,167.39310592,45.31379013
1250,165.99011431,45.31374608
1251,162.12296578,45.22274279
1252,163.28406405,46.3134977
1253,168.6894331,47.21259974
1254,170.15288558,47.18161916
1255,163.16322618,48.22601695
1256,163.34939115,45.26655324
1257,167.41632617,47.22713958
1258,164.65216282,48.26231116
1259,165.95120624,48.27887403
1260,167.38286983,44.44730384
1261,165.97688446,46.36376995
1262,164.78868877,44.43414985
1263,168.59367173,44.43354229
1264,165.99952108,44.44727618
1265,164.72419878,46.34772814
1266,165.96340708,47.23020713
1267,163.2254429,47.17890378
1268,168.62243212,45.29978004
1269,170.2219053,48.22565029
1270,167.40547167,46.36067825
1271,167.43041895,48.27826526
1272,168.72954778,48.26342312
1273,170.09753448,46.31597596
1274,164.69025965,47.21387462
1275,168.65822151,46.34639199
1276,165.7676422,40.03110517
1277,169.39809624,38.08298003
1278,163.29751197,41.03828114
1279,168.23584239,41.93414926
1280,170.67622931,41.00245471
1281,168.11952757,37.237566
1282,167.04888027,39.16161476
1283,165.79285658,37.24813688
1284,164.63847782,40.0180752
1285,165.77731981,39.1646421
1286,168.2127594,41.0678248
1287,167.05618972,40.02806693
1288,167.06569709,41.0791574
1289,163.33876127,39.99082287
1290,169.5310032,41.03811597
1291,168.16399304,39.15061861
1292,169.48377258,39.99369224
1293,163.42561935,38.07776891
1294,164.68765269,38.1043847
1295,169.44558755,39.1277607
1296,165.75971858,41.07973157
1297,165.78652065,38.11462008
1298,167.03354374,37.24820281
1299,163.46215426,37.21197421
1300,167.04056213,38.11471627
1301,164.70688448,37.23806971
1302,168.185342,40.01690526
1303,168.13943066,38.10389738
1304,162.67392032,42.75009833
1305,163.83005481,44.67960595
1306,161.37448751,41.67261396
1307,166.39758715,43.61534755
1308,162.70441757,41.70270024
1309,163.8704054,40.84803123
1310,165.21454675,44.67911199
1311,166.37196669,42.74909637
1312,161.41805156,40.8069403
1313,166.43053239,44.66620736
1314,167.82763571,44.63281427
1315,165.20311579,43.62799684
1316,162.64549747,43.61630085
1317,163.86260933,41.71449598
1318,163.85150309,42.76451557
1319,163.84002546,43.63095082
1320,161.2708095,43.58533244
1321,167.77089657,43.58856673
1322,166.342526,41.70241962
1323,167.72518397,42.72277024
1324,165.1843152,41.71465768
1325,165.19431696,42.76154824
1326,165.17595804,40.84816549
1327,162.72764876,40.83644228
1328,162.69064444,55.40945458
1329,154.76553422,51.58535962
1330,154.68859883,52.45036733
1331,156.21194378,54.4070816
1332,162.50402725,53.50101798
1333,157.75328003,51.64530325
1334,159.34486735,51.64570531
1335,159.35961403,52.51218925
1336,160.99164584,56.32351742
1337,156.3604948,51.62790783
1338,159.39372564,54.42553939
1339,160.93978321,55.45747097
1340,162.5865452,54.36611473
1341,159.37773156,53.55909576
1342,160.77981617,52.49441119
1343,156.31820804,52.49398179
1344,156.26283093,53.54111936
1345,157.69772423,54.42819624
1346,152.88769663,55.34481896
1347,157.65564812,56.3432381
1348,157.71791476,53.56178188
1349,156.15254428,55.45525396
1350,154.50344996,54.3614756
1351,160.87953337,54.40691722
1352,160.83293266,53.54086037
1353,154.5910064,53.49665911
1354,160.73766609,51.62830299
1355,159.41455677,55.47660183
1356,157.67755365,55.47681049
1357,157.73841776,52.51177452
1358,154.40575185,55.4079306
1359,164.13644695,58.02473406
1360,165.84531253,59.05348973
1361,162.24783852,59.07629755
1362,162.2731439,58.02763246
1363,158.87401021,57.08757704
1364,160.70415198,57.13803653
1365,158.64107653,58.99797173
1366,160.64108466,58.00388986
1367,162.34099083,55.24473367
1368,159.08978014,55.17706565
1369,158.99494546,56.0417354
1370,160.77278045,56.09104365
1371,165.76850298,58.00305955
1372,162.32278912,56.11119763
1373,164.09228429,56.11138016
1374,160.82511575,55.22505258
1375,165.64229204,56.090827
1376,158.76519862,57.95198401
1377,165.58932105,55.22483077
1378,164.16353928,59.07584911
1379,164.11570017,57.15827801
1380,162.29771361,57.16119795
1381,165.70936274,57.13712285
1382,164.07340177,55.24490581
1383,160.56626154,59.0519478
1384,166.97889455,52.74410912
1385,169.97311286,51.81795724
1386,164.10216053,48.89782173
1387,169.82123491,49.90881369
1388,162.36511598,51.81830166
1389,163.9696384,51.85950464
1390,166.91875227,48.91313439
1391,162.65505125,47.99431152
1392,165.40134866,49.96311071
1393,166.94721503,50.82649515
1394,166.96452679,51.87760381
1395,168.19921891,48.03104165
1396,162.59238031,48.85962034
1397,168.23408088,48.89722939
1398,164.05767517,49.94508453
1399,165.3525979,52.74465104
1400,165.36986802,51.87818762
1401,164.01663831,50.81116557
1402,168.31577478,50.8099073
1403,168.36490512,51.86061334
1404,165.41745974,48.9130842
1405,168.2776708,49.94375513
1406,166.93390499,49.96003564
1407,164.13611399,48.03164676
1408,168.40691988,52.72676593
1409,165.38521381,50.82954598
1410,165.42902663,48.04661064
1411,169.73992113,48.86468158
1412,166.90630635,48.04664518
1413,169.88861308,50.77421327
1414,162.44233068,50.7714492
1415,162.51329793,49.90629506
1416,155.33510139,58.99924862
1417,149.88651908,56.11039627
1418,155.10126075,57.09168598
1419,155.20423806,57.95639626
1420,149.80798718,59.07543259
1421,145.01663474,55.97545098
1422,146.65457994,55.17520066
1423,148.26664693,57.13669178
1424,151.65605361,56.11116767
1425,151.6380852,55.24468047
1426,149.8346653,58.02679345
1427,151.69789359,58.02451108
1428,144.53007442,58.92350103
1429,153.27194815,57.13742941
1430,146.43663622,57.08562459
1431,146.5588181,56.03983367
1432,149.90569432,55.24393455
1433,151.67825011,57.15806321
1434,149.77979474,59.94184911
1435,151.74543616,59.9420988
1436,148.38977181,55.2237567
1437,153.4054551,59.05379429
1438,153.20608807,56.09113278
1439,149.86026782,57.16038768
1440,148.33648443,56.08971314
1441,153.32998872,58.00334919
1442,153.47089841,59.9197102
1443,148.20255408,58.00250419
1444,146.20134722,58.99591789
1445,153.15408482,55.22512003
1446,148.12639343,59.05054249
1447,151.7236358,59.07560335
1448,146.32683234,57.94998979
1449,149.95678004,54.4068497
1450,145.17169732,56.3198114
1451,143.7673798,52.44867429
1452,143.58063282,54.35970238
1453,142.45738214,51.52811334
1454,148.42428375,51.64526811
1455,149.91089665,53.54079534
1456,149.81709201,51.62825967
1457,146.83272182,51.64442036
1458,146.70625966,57.38807386
1459,148.49088991,55.47615708
1460,145.28911402,54.40575773
1461,146.7958651,53.56087319
1462,146.77493066,54.42727531
1463,146.73111258,56.34231219
1464,148.53206758,57.38947539
1465,151.76708625,55.40988963
1466,145.43994319,51.6266459
1467,142.3527633,52.39192186
1468,141.96417164,55.3425855
1469,143.84500377,51.58368917
1470,146.75385275,55.47589171
1471,142.21998579,53.4348068
1472,151.58204487,53.50140676
1473,143.66893884,53.49492009
1474,145.22877375,55.45392575
1475,148.4709396,54.4250749
1476,143.48202992,55.4061195
1477,145.34074511,53.53982263
1478,148.43840306,52.51173298
1479,149.8586341,52.49436218
1480,148.45570512,53.55863128
1481,150.06715387,56.32348767
1482,150.01608771,55.45743357
1483,148.50754592,56.34265008
1484,145.39696616,52.49271762
1485,146.81719687,52.51087378
1486,151.66387411,54.36652801
1487,150.13548891,57.36716049
1488,141.67339605,49.90318031
1489,144.57888823,48.91162078
1490,146.08013816,48.91252231
1491,140.33416111,49.84988998
1492,144.56129275,49.96161069
1493,147.395513,48.89738099
1494,144.54389885,50.82802786
1495,143.1753583,50.80886888
1496,141.52235644,51.81503602
1497,147.56268058,52.72693852
1498,143.12680641,51.85714884
1499,144.52701682,51.87666188
1500,147.47454434,50.81006359
1501,141.81779154,47.99129366
1502,149.13027945,51.81902027
1503,149.20224451,52.68430229
1504,140.12724068,51.75894907
1505,148.90137392,48.86570627
1506,143.08056957,52.72316741
1507,146.13464315,52.74347103
1508,144.50837432,52.74308763
1509,146.12163941,51.87698266
1510,140.52864178,47.94198573
1511,147.43766706,49.94392702
1512,146.105885,50.82586943
1513,146.06882139,48.04605148
1514,147.36179394,48.03120554
1515,141.60115195,50.76826445
1516,143.21765385,49.94282775
1517,146.09383333,49.95942319
1518,140.44271288,48.80633231
1519,143.26360185,48.89561619
1520,141.75394711,48.85657913
1521,143.2987768,48.02946502
1522,149.0473698,50.77527445
1523,148.98123356,49.90983767
1524,150.52596332,51.76729578
1525,147.52205763,51.86079296
1526,144.59160578,48.04517483
1527,147.10443497,48.27764322
1528,148.56090819,46.36027318
1529,144.31660347,48.22336441
1530,147.15703862,44.44616528
1531,149.88269427,48.26365315
1532,145.87970968,46.3459221
1533,144.43966148,46.31096416
1534,149.84381577,47.2128417
1535,144.50611785,45.26406612
1536,151.30731968,47.18259562
1537,148.58364944,48.27782176
1538,147.13233751,46.36261019
1539,148.57077321,47.22672172
1540,149.8136007,46.34663407
1541,148.54966328,45.31339567
1542,147.11788351,47.22903577
1543,151.37507098,48.22664334
1544,144.55897039,44.39858123
1545,145.94624154,44.43240543
1546,149.77898696,45.30002763
1547,151.25299055,46.31695814
1548,148.54033882,44.44691384
1549,145.80545112,48.26041127
1550,145.91743808,45.29864301
